&nbsp;,Time,Freq.,RSSI,SNR,TxPwr,CRC,mod.,CR,DataRate,FCnt,AirTime,DevAddr,FPort,Payload Size,MAC Command
Unconfirmed Data Up,17:19:16,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7924,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 93 7A D4 40 18 E7 29 6E 81 46 74 DB 3B EE 06 B9 </span>
Unconfirmed Data Up,17:19:06,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7923,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 E1 E7 0E 66 C0 EC 76 F7 26 85 17 F1 01 C6 2F DC </span>
Unconfirmed Data Up,17:18:56,867.1,-49,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7922,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 9E BE D0 2A E6 2B 1D 28 4D 4B 5B 8C B4 D2 19 69 </span>
Unconfirmed Data Up,17:18:46,867.1,-50,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7921,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 11 64 E0 68 A7 6B 0E 7C D6 B3 74 87 C6 E0 AF 81 </span>
Unconfirmed Data Up,17:18:36,867.1,-49,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7920,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 30 FF DA AA E8 30 CA 84 C9 AF F2 B0 ED D5 02 74 </span>
Unconfirmed Data Up,17:18:26,867.1,-49,14,-,CRC_OK,LORA,'4/5',SF7BW125,7919,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 30 7D 61 90 2B 7F 58 18 4E 8D DF CA 6A B7 B3 4E </span>
Unconfirmed Data Up,17:18:16,867.1,-50,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7918,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 8C 63 E2 AE 19 79 E7 06 B7 9D 03 1B 2D 6E 7C 12 </span>
Unconfirmed Data Up,17:18:06,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7917,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B3 2F A4 92 97 EA 26 77 A9 43 3A B2 39 8B 15 3A </span>
Unconfirmed Data Up,17:17:56,867.1,-50,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7916,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 E1 CC 39 6E 35 6A 4F 7E BC 04 19 01 54 A2 DA 79 </span>
Unconfirmed Data Up,17:17:46,867.1,-50,14,-,CRC_OK,LORA,'4/5',SF7BW125,7915,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C2 E7 27 3F 85 29 1E 62 A5 AC CB 0E 27 49 62 2C </span>
Unconfirmed Data Up,17:17:36,867.1,-50,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7914,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 EF 9A 58 06 1D 14 B9 9C 76 94 B9 4F B2 62 4C D8 </span>
Unconfirmed Data Up,17:17:26,867.1,-51,14,-,CRC_OK,LORA,'4/5',SF7BW125,7913,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 8E 13 2A 7D E0 71 F8 79 6F 9C 8E F3 08 D1 EB 08 </span>
Unconfirmed Data Up,17:17:16,867.1,-52,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7912,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 1B F4 34 90 78 CD 84 3B 25 EE 8B 96 35 79 D4 16 </span>
Unconfirmed Data Up,17:17:06,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7911,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D8 DE F9 3A FC E7 81 B9 5C 3D DD 64 36 48 CE 89 </span>
Unconfirmed Data Up,17:16:56,867.1,-48,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7910,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B4 DD E9 09 8E E4 BF 22 D8 49 F3 D6 11 F6 80 4A </span>
Unconfirmed Data Up,17:16:46,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7909,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D2 FD 3E 0D 92 8A FB 84 10 11 FD FC 92 AE 5F 8D </span>
Unconfirmed Data Up,17:16:36,867.1,-50,14,-,CRC_OK,LORA,'4/5',SF7BW125,7908,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 2B B8 C1 A7 5C 7C CA F7 37 EA 34 5B 37 02 C0 61 </span>
Unconfirmed Data Up,17:16:26,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7907,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 ED 45 F8 89 90 0F 4F 03 06 F0 43 21 1E EF AC 49 </span>
Unconfirmed Data Up,17:16:16,867.1,-51,14.75,-,CRC_OK,LORA,'4/5',SF7BW125,7906,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 91 98 57 BB 2E 9D 1A 99 78 95 52 E8 D4 20 80 92 </span>
Unconfirmed Data Up,17:16:06,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7905,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 BD C4 AD 3C D7 6B 92 9F 48 49 5E 8D FD 73 99 0C </span>
Unconfirmed Data Up,17:15:56,867.1,-49,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7904,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 45 D9 D5 22 27 21 B9 D2 9D C4 B0 86 CB AC 65 2D </span>
Unconfirmed Data Up,17:15:46,867.1,-49,14,-,CRC_OK,LORA,'4/5',SF7BW125,7903,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 AB BA 17 A9 45 36 C9 04 FB D4 C1 53 FB 08 45 98 </span>
Unconfirmed Data Up,17:15:36,867.1,-49,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7902,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 9F BF 0B 04 95 42 4A A2 2D B5 C4 A0 99 EA 93 4A </span>
Unconfirmed Data Up,17:15:26,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7901,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 9E 45 93 2F F5 9D 2E E2 1F EC 6B 11 9C C1 21 F7 </span>
Unconfirmed Data Up,17:15:16,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7900,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 23 8E F3 3D 84 9C 2F 72 29 D0 24 3B AC CF 0A 4E </span>
Unconfirmed Data Up,17:15:06,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7899,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 96 68 40 51 73 BA 50 35 A2 AF 67 D7 E2 57 55 6D </span>
Unconfirmed Data Up,17:14:56,867.1,-49,14,-,CRC_OK,LORA,'4/5',SF7BW125,7898,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B6 BE 2E A7 13 CB 2D 70 05 E6 FB 17 3D 06 DC 47 </span>
Unconfirmed Data Up,17:14:46,867.1,-50,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7897,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 10 C7 AD 46 7C E2 56 4F 99 1F C5 1A F5 EB 11 51 </span>
Unconfirmed Data Up,17:14:36,867.1,-49,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7896,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C0 BD 2F 09 C3 BA F9 8F 21 69 DC F7 6F 69 87 9C </span>
Unconfirmed Data Up,17:14:26,867.1,-49,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7895,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 7F F5 B9 96 57 AF 69 E0 DE B8 FF 92 21 56 BD DB </span>
Unconfirmed Data Up,17:14:16,867.1,-49,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7894,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 FE 62 4A A9 0E 47 83 2B E0 6D 57 1A E7 0F 72 39 </span>
Unconfirmed Data Up,17:14:06,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7893,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B8 E3 03 0A 75 DC 27 75 64 C5 7A AA B7 D9 DB 0B </span>
Unconfirmed Data Up,17:13:56,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7892,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 A3 E8 F6 05 F3 E7 EA 5F 8D BD DB D3 1E C2 ED 73 </span>
Unconfirmed Data Up,17:13:46,867.1,-49,14.75,-,CRC_OK,LORA,'4/5',SF7BW125,7891,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C0 09 17 74 C9 E5 7A 06 D2 95 65 FC 26 FA B8 1E </span>
Unconfirmed Data Up,17:13:36,867.1,-49,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7890,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 59 A6 4A EE A2 9C 0C C8 39 B6 48 BF A8 EC 75 00 </span>
Unconfirmed Data Up,17:13:26,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7889,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 AE B4 F6 A8 96 E2 71 DF 1C 14 F5 D5 A8 11 71 60 </span>
Unconfirmed Data Up,17:13:16,867.1,-49,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7888,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 31 C9 05 1C 70 8F 47 64 8C 86 7C E8 20 AE 2A 0F </span>
Unconfirmed Data Up,17:13:06,867.1,-49,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7887,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 33 15 32 14 FE 0B 22 D8 60 CE 9F 97 FC 7C A8 6D </span>
Unconfirmed Data Up,17:12:56,867.1,-48,14,-,CRC_OK,LORA,'4/5',SF7BW125,7886,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B9 7B 84 18 AF 6E 76 BE EC 1B 1D DD 72 88 99 78 </span>
Unconfirmed Data Up,17:12:46,867.1,-49,14,-,CRC_OK,LORA,'4/5',SF7BW125,7885,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D9 DD 91 76 D0 B4 51 B9 40 55 1B 1E 61 04 A9 55 </span>
Unconfirmed Data Up,17:12:36,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7884,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 09 F0 5B 93 D0 5F 9C B7 91 B1 96 A0 11 84 BF F7 </span>
Unconfirmed Data Up,17:12:27,867.1,-49,15,-,CRC_OK,LORA,'4/5',SF7BW125,7883,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 EE EC DB AF 55 C8 0E DD 93 D3 37 99 ED 6A A4 68 </span>
Unconfirmed Data Up,17:12:16,867.1,-49,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7882,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 1B 6F BC BE 35 7A A4 68 3D 97 5D 30 2C 4D BB 33 </span>
Unconfirmed Data Up,17:12:06,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7881,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 4B 38 CB 2F C6 79 AB 31 BE BB 3C 77 A6 AA D8 0B </span>
Unconfirmed Data Up,17:11:56,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7880,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 7B 30 05 95 42 45 A5 62 64 CC D2 45 2E 75 49 2C </span>
Unconfirmed Data Up,17:11:46,867.1,-49,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7879,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 BB E4 13 7D 68 27 71 34 1F 1E 02 ED 5A 89 FE 4D </span>
Unconfirmed Data Up,17:11:36,867.1,-50,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7878,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 A8 C5 F2 7B 8D EF D1 F3 B9 E5 5A 25 F6 8B E3 28 </span>
Unconfirmed Data Up,17:11:26,867.1,-49,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7877,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 F0 87 63 4B 47 BC E5 CF D8 27 17 A8 A7 6C BD D4 </span>
Unconfirmed Data Up,17:11:16,867.1,-49,14.75,-,CRC_OK,LORA,'4/5',SF7BW125,7876,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B5 1D 11 18 2B 4D B9 FA 40 1C E8 45 CE AC BF 77 </span>
Unconfirmed Data Up,17:11:06,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7875,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B7 37 3E 49 26 A9 47 48 07 24 98 C6 8A 49 50 26 </span>
Unconfirmed Data Up,17:10:56,867.1,-49,14,-,CRC_OK,LORA,'4/5',SF7BW125,7874,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 CF 65 36 8F EC 0F 4C 6C 18 B4 01 79 C4 30 DA C8 </span>
Unconfirmed Data Up,17:10:46,867.1,-51,14,-,CRC_OK,LORA,'4/5',SF7BW125,7873,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 5C 56 7F B3 93 75 45 1B ED E4 18 3E 47 98 EF 3C </span>
Unconfirmed Data Up,17:10:36,867.1,-51,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7872,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 2B 3D F6 FA A5 E0 73 DA B1 32 3F BD AD C3 95 25 </span>
Unconfirmed Data Up,17:10:26,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7871,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 41 E7 D4 16 41 F8 35 72 B6 54 56 B5 E4 F0 7F 96 </span>
Unconfirmed Data Up,17:10:16,867.1,-52,14,-,CRC_OK,LORA,'4/5',SF7BW125,7870,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 45 54 BC 6B F5 34 56 A7 C0 C7 5C 3E 83 26 C3 97 </span>
Unconfirmed Data Up,17:10:06,867.1,-51,14,-,CRC_OK,LORA,'4/5',SF7BW125,7869,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 53 9E 5B 1E 2D BC 97 A1 D5 8F 9D 40 8D F1 F4 D9 </span>
Unconfirmed Data Up,17:09:56,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7868,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D5 57 D2 39 06 15 36 16 8C 73 C0 EE 55 C9 0B 02 </span>
Unconfirmed Data Up,17:09:46,867.1,-51,14,-,CRC_OK,LORA,'4/5',SF7BW125,7867,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 43 CB FD FA 5D 89 2C C4 78 65 31 74 47 AA 06 2E </span>
Unconfirmed Data Up,17:09:36,867.1,-50,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7866,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 A1 1C C9 46 AE 24 3A 25 27 A3 14 0C D3 F3 45 F9 </span>
Unconfirmed Data Up,17:09:26,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7865,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 AB 5D 6E 3D 0A F2 2D 9A 74 FC E9 C0 20 5A 25 AF </span>
Unconfirmed Data Up,17:09:16,867.1,-49,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7864,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 F2 2B 20 00 B6 EC FC E6 A0 C1 A3 01 C1 CD 14 79 </span>
Unconfirmed Data Up,17:09:06,867.1,-49,14.75,-,CRC_OK,LORA,'4/5',SF7BW125,7863,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 74 8F 4D B9 08 20 49 21 B0 D2 D4 73 6A 03 F1 DD </span>
Unconfirmed Data Up,17:08:56,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7862,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 F5 B9 75 96 1B 52 C3 0C DC 3F 35 B6 18 EF B7 E1 </span>
Unconfirmed Data Up,17:08:46,867.1,-49,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7861,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 95 59 D7 00 92 BD 29 00 89 1D D7 85 05 C8 67 D0 </span>
Unconfirmed Data Up,17:08:36,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7860,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C1 83 6B 9A 02 34 10 56 08 ED 76 0E EF 47 76 66 </span>
Unconfirmed Data Up,17:08:26,867.1,-49,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7859,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 1D B0 97 76 45 90 6D 3E 1D 01 95 53 6B EA 47 F2 </span>
Unconfirmed Data Up,17:08:16,867.1,-49,14.75,-,CRC_OK,LORA,'4/5',SF7BW125,7858,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D4 33 86 21 4B CE E0 6E FF DE 1A E5 9B A2 FF 00 </span>
Unconfirmed Data Up,17:08:06,867.1,-50,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7857,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D4 47 17 CC C3 B9 91 02 A9 4C 39 49 C3 E3 D9 6C </span>
Unconfirmed Data Up,17:07:56,867.1,-50,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7856,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 4A 0E 3E FD D1 26 6E FD E1 63 FE C4 CB A9 1F 38 </span>
Unconfirmed Data Up,17:07:46,867.1,-50,14,-,CRC_OK,LORA,'4/5',SF7BW125,7855,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 A0 B9 34 89 67 7A A5 22 57 18 63 EA D5 3F 10 F8 </span>
Unconfirmed Data Up,17:07:36,867.1,-50,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7854,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 9B EF 32 BB 1E CD 3D 9D CB A9 7B 0D 35 7D D9 1C </span>
Unconfirmed Data Up,17:07:26,867.1,-50,14,-,CRC_OK,LORA,'4/5',SF7BW125,7853,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 65 9D A0 E4 65 C7 FC 97 7D E7 28 2A 1B 3A 07 83 </span>
Unconfirmed Data Up,17:07:16,867.1,-49,14,-,CRC_OK,LORA,'4/5',SF7BW125,7852,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 D2 EE 7C 05 D0 D8 81 7F D9 9F C4 C1 DB B0 2C 2F </span>
Unconfirmed Data Up,17:07:06,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7851,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C0 ED DB 18 FF E8 AE 14 08 2C 6E 5B 23 46 4F D2 </span>
Unconfirmed Data Up,17:06:56,867.1,-51,14,-,CRC_OK,LORA,'4/5',SF7BW125,7850,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 55 9D 65 5F 0B A5 94 DB 1D A0 0B 1A D0 C6 64 27 </span>
Unconfirmed Data Up,17:06:46,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7849,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C8 98 9F A0 21 52 70 F6 31 C8 B0 57 65 1A 85 11 </span>
Unconfirmed Data Up,17:06:36,867.1,-51,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7848,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 28 CC 27 AC 8D C4 9A 59 13 0B FC A8 23 F9 6A 8F </span>
Unconfirmed Data Up,17:06:28,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7847,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 6E 97 10 EF C6 86 C2 D1 08 59 28 8F A9 61 F6 80 </span>
Unconfirmed Data Up,17:06:15,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7846,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B5 17 3B 0F 94 D6 38 B3 43 32 B1 BC 9D D1 BC AE </span>
Unconfirmed Data Up,17:06:06,867.1,-50,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7845,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 BA 25 FF 08 51 30 5E 47 6F 5B A4 F2 01 55 81 9A </span>
Unconfirmed Data Up,17:05:54,867.1,-50,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7844,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 81 2F 1C 3C 36 A8 D2 E0 88 C8 49 8D 0B BA B5 C2 </span>
Unconfirmed Data Up,17:05:46,867.1,-51,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7843,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 B2 05 39 5B 3F 67 A6 CA 64 B7 E5 6E 3C A0 AA EE </span>
Unconfirmed Data Up,17:05:36,867.1,-52,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7842,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 17 6E 81 CC CF 81 35 95 65 78 ED 95 B6 9A 8D 6A </span>
Unconfirmed Data Up,17:05:26,867.1,-52,14,-,CRC_OK,LORA,'4/5',SF7BW125,7841,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 4B 4A 28 75 76 2E E0 17 F9 3D 33 F0 94 53 D1 FA </span>
Unconfirmed Data Up,17:05:16,867.1,-53,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7840,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 35 15 27 77 00 84 D1 01 7C FA 79 68 8A 32 15 B7 </span>
Unconfirmed Data Up,17:05:04,867.1,-53,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7839,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 50 3E 41 92 14 0D B6 65 AE 10 19 B1 EA 30 47 4D </span>
Unconfirmed Data Up,17:04:54,867.1,-52,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7838,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 65 B5 93 2E D5 A4 62 A5 74 77 8E C3 99 44 8F 8C </span>
Unconfirmed Data Up,17:04:46,867.1,-51,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7837,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 FB 36 FA 59 75 3F 64 EB 93 F8 9D 0C 2E 19 6B E7 </span>
Unconfirmed Data Up,17:04:36,867.1,-52,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7836,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 4E 34 9F 60 8B FB 98 36 CD 27 09 BD B1 0D 0A 40 </span>
Unconfirmed Data Up,17:04:24,867.1,-52,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7835,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 61 AB E9 5B C8 63 59 8E A9 17 B0 66 69 9C 48 06 </span>
Unconfirmed Data Up,17:04:17,867.1,-51,14,-,CRC_OK,LORA,'4/5',SF7BW125,7834,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 23 4C E3 7C 4D 01 28 B8 D0 AC B4 0A 94 4B 63 B0 </span>
Unconfirmed Data Up,17:04:06,867.1,-52,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7833,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 58 67 43 7D D8 3D 31 28 F6 5F 46 0A D0 33 ED AB </span>
Unconfirmed Data Up,17:03:54,867.1,-52,14,-,CRC_OK,LORA,'4/5',SF7BW125,7832,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 BC B8 9A 03 E7 59 8D 0F 2A B9 58 EB CC AF 76 35 </span>
Unconfirmed Data Up,17:03:44,867.1,-52,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7831,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 14 1F 15 5F 61 C0 FE C1 DD 6E F5 03 B8 0B 8B 09 </span>
Unconfirmed Data Up,17:03:36,867.1,-52,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7830,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 F1 36 22 0B BF 09 D0 54 58 8B 84 D9 D2 D6 4D 87 </span>
Unconfirmed Data Up,17:03:26,867.1,-52,13.5,-,CRC_OK,LORA,'4/5',SF7BW125,7829,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 C0 5C 63 59 24 F9 DC 75 16 7E 07 26 F9 0C 44 94 </span>
Unconfirmed Data Up,17:03:14,867.1,-52,13.75,-,CRC_OK,LORA,'4/5',SF7BW125,7828,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 12 7B 37 BB 4E B8 09 9A D7 B8 87 C7 19 F6 1E 1B </span>
Unconfirmed Data Up,17:03:06,867.1,-52,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7827,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 58 2F 96 36 69 2F 8B F8 E3 FA 26 99 92 70 0C 1A </span>
Unconfirmed Data Up,17:02:57,867.1,-53,14.5,-,CRC_OK,LORA,'4/5',SF7BW125,7826,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 A6 A3 0D 29 DC 1B 3A 09 74 C3 3B 54 55 2D B9 D6 </span>
Unconfirmed Data Up,17:02:46,867.1,-52,14.25,-,CRC_OK,LORA,'4/5',SF7BW125,7825,'67',00BDC9C4,3,17,,<span class="pkt_l_i">Payload</span><span>03 07 A6 CA 74 B9 7D FD 0A 66 7F 21 E0 17 AC 72 8F </span>
